geneID;pegID;gFam
CGGC5_13220;0002.peg.13169;gfam_6447
Cob_04698;0003.peg.4696;gfam_6447
CS_07729;0004.peg.7729;gfam_6447
CH063_11164T0;0005.peg.11164;gfam_6447
CT04_03495;1001.peg.3495;gfam_6447
CBS495_07898;1002.peg.7898;gfam_6447
CBS130_06691;1003.peg.6691;gfam_6447
CBS127_08181;1004.peg.8181;gfam_6447
CBS168_08455;1005.peg.8455;gfam_6447
GLRG_09925T0;0001.peg.9925;gfam_6451
Cob_04702;0003.peg.4700;gfam_6451
CS_07733;0004.peg.7733;gfam_6451
CH063_12596T0;0005.peg.12596;gfam_6451
CT04_03499;1001.peg.3499;gfam_6451
CBS495_01944;1002.peg.1944;gfam_6451
CBS130_12560;1003.peg.12560;gfam_6451
CBS127_05588;1004.peg.5588;gfam_6451
CBS168_12073;1005.peg.12073;gfam_6451
CBS127_10210;1004.peg.10210;gfam_6472
CGGC5_14275;0002.peg.14209;gfam_6479
Cob_07514;0003.peg.7510;gfam_6479
CS_03968;0004.peg.3968;gfam_6479
CH063_02303T0;0005.peg.2303;gfam_6479
CT04_10100;1001.peg.10100;gfam_6479
CBS495_05637;1002.peg.5637;gfam_6479
CBS130_06771;1003.peg.6771;gfam_6479
CBS127_02300;1004.peg.2300;gfam_6479
CBS168_00471;1005.peg.471;gfam_6479
CH063_06391T0;0005.peg.6391;gfam_6479
CGGC5_14759;0002.peg.14687;gfam_6480
Cob_12225;0003.peg.12220;gfam_6480
CS_03005;0004.peg.3005;gfam_6480
CH063_12564T0;0005.peg.12564;gfam_6480
CT04_01007;1001.peg.1007;gfam_6480
CBS495_04281;1002.peg.4281;gfam_6480
CBS130_04337;1003.peg.4337;gfam_6480
CBS127_02452;1004.peg.2452;gfam_6480
CBS168_10090;1005.peg.10090;gfam_6480
CH063_14315T0;0005.peg.14315;gfam_6480
CGGC5_15322;0002.peg.15243;gfam_6481
CGGC5_619;0002.peg.618;gfam_6481
CT04_10359;1001.peg.10359;gfam_6481
CBS495_04732;1002.peg.4732;gfam_6481
CBS130_08135;1003.peg.8135;gfam_6481
CBS127_03581;1004.peg.3581;gfam_6481
CBS168_01560;1005.peg.1560;gfam_6481
CT04_01182;1001.peg.1182;gfam_6482
CS_07292;0004.peg.7292;gfam_6482
CT04_01183;1001.peg.1183;gfam_6482
CBS495_03070;1002.peg.3070;gfam_6482
CBS495_03071;1002.peg.3071;gfam_6482
CBS130_04162;1003.peg.4162;gfam_6482
CBS130_04163;1003.peg.4163;gfam_6482
CBS127_09576;1004.peg.9576;gfam_6482
CBS127_09577;1004.peg.9577;gfam_6482
CBS168_07900;1005.peg.7900;gfam_6482
CH063_00183T0;0005.peg.183;gfam_6488
CT04_05897;1001.peg.5897;gfam_6488
CGGC5_8172;0002.peg.8141;gfam_6489
CBS495_00834;1002.peg.834;gfam_6489
CBS127_01648;1004.peg.1648;gfam_6489
CGGC5_6381;0002.peg.6361;gfam_6491
CS_01424;0004.peg.1424;gfam_6491
CGGC5_12567;0002.peg.12521;gfam_6495
CGGC5_4193;0002.peg.4182;gfam_6495
Cob_01352;0003.peg.1351;gfam_6495
CH063_11933T0;0005.peg.11933;gfam_6495
CT04_04856;1001.peg.4856;gfam_6495
CBS495_08386;1002.peg.8386;gfam_6495
CBS130_02998;1003.peg.2998;gfam_6495
CBS127_07107;1004.peg.7107;gfam_6495
CBS168_05958;1005.peg.5958;gfam_6495
CGGC5_6511;0002.peg.6489;gfam_6507
CGGC5_8281;0002.peg.8250;gfam_6507
Cob_05869;0003.peg.5866;gfam_6507
CS_03581;0004.peg.3581;gfam_6507
CH063_10424T0;0005.peg.10424;gfam_6507
CT04_06597;1001.peg.6597;gfam_6507
CBS495_12598;1002.peg.12598;gfam_6507
CBS130_04628;1003.peg.4628;gfam_6507
CBS127_00473;1004.peg.473;gfam_6507
CBS168_07876;1005.peg.7876;gfam_6507
Cob_02282;0003.peg.2280;gfam_6510
Cob_04532;0003.peg.4530;gfam_6510
CS_13469;0004.peg.13469;gfam_6516
CBS495_07291;1002.peg.7291;gfam_6517
CBS130_01730;1003.peg.1730;gfam_6517
CBS127_00945;1004.peg.945;gfam_6517
CBS168_01206;1005.peg.1206;gfam_6517
Cob_00232;0003.peg.232;gfam_6518
Cob_01195;0003.peg.1194;gfam_6521
CBS495_13026;1002.peg.13026;gfam_6522
CBS495_02117;1002.peg.2117;gfam_6522
CBS168_02081;1005.peg.2081;gfam_6522
CBS168_09720;1005.peg.9720;gfam_6522
CGGC5_4784;0002.peg.4771;gfam_6522
CT04_09472;1001.peg.9472;gfam_6522
CBS130_02855;1003.peg.2855;gfam_6522
CBS127_10347;1004.peg.10347;gfam_6522
CBS495_13125;1002.peg.13125;gfam_6523
GLRG_03365T0;0001.peg.3365;gfam_6523
Cob_09741;0003.peg.9737;gfam_6523
CS_04681;0004.peg.4681;gfam_6523
CH063_14612T0;0005.peg.14612;gfam_6523
CS_02754;0004.peg.2754;gfam_6525
CBS168_10555;1005.peg.10555;gfam_6527
CBS168_12845;1005.peg.12845;gfam_6527
Cob_06741;0003.peg.6737;gfam_6527
CS_10774;0004.peg.10774;gfam_6527
CT04_06551;1001.peg.6551;gfam_6527
CBS495_07998;1002.peg.7998;gfam_6527
CBS130_07055;1003.peg.7055;gfam_6527
CBS127_02133;1004.peg.2133;gfam_6527
CBS168_12846;1005.peg.12846;gfam_6528
CBS168_02320;1005.peg.2320;gfam_6528
CS_12663;0004.peg.12663;gfam_6528
CT04_09874;1001.peg.9874;gfam_6528
CBS495_06250;1002.peg.6250;gfam_6528
CBS130_05376;1003.peg.5376;gfam_6528
CBS127_06651;1004.peg.6651;gfam_6528
GLRG_02128T0;0001.peg.2128;gfam_6529
CGGC5_938;0002.peg.936;gfam_6529
CH063_07438T0;0005.peg.7438;gfam_6529
GLRG_10015T0;0001.peg.10015;gfam_6537
CGGC5_4385;0002.peg.4374;gfam_6537
Cob_00259;0003.peg.259;gfam_6537
CS_08831;0004.peg.8831;gfam_6537
CT04_10544;1001.peg.10544;gfam_6537
CBS495_09455;1002.peg.9455;gfam_6537
CBS130_05477;1003.peg.5477;gfam_6537
CBS127_11103;1004.peg.11103;gfam_6537
CBS168_08677;1005.peg.8677;gfam_6537
GLRG_10026T0;0001.peg.10026;gfam_6542
CGGC5_4393;0002.peg.4382;gfam_6542
Cob_00250;0003.peg.250;gfam_6542
CS_08842;0004.peg.8842;gfam_6542
CH063_04456T0;0005.peg.4456;gfam_6542
CT04_00013;1001.peg.13;gfam_6542
CBS495_09445;1002.peg.9445;gfam_6542
CBS130_05466;1003.peg.5466;gfam_6542
CBS127_11092;1004.peg.11092;gfam_6542
CBS168_07571;1005.peg.7571;gfam_6542
CH063_11266T0;0005.peg.11266;gfam_6545
GLRG_10044T0;0001.peg.10044;gfam_6546
CGGC5_4404;0002.peg.4393;gfam_6546
Cob_08664;0003.peg.8660;gfam_6546
CS_07568;0004.peg.7568;gfam_6546
CH063_16113T0;0005.peg.16113;gfam_6546
CBS495_06889;1002.peg.6889;gfam_6546
CBS130_05438;1003.peg.5438;gfam_6546
CBS127_11065;1004.peg.11065;gfam_6546
CBS168_07543;1005.peg.7543;gfam_6546
GLRG_10056T0;0001.peg.10056;gfam_6547
CGGC5_3761;0002.peg.3752;gfam_6547
Cob_08696;0003.peg.8692;gfam_6547
CS_07546;0004.peg.7546;gfam_6547
CH063_02221T0;0005.peg.2221;gfam_6547
CT04_01983;1001.peg.1983;gfam_6547
CBS495_06908;1002.peg.6908;gfam_6547
CBS130_05419;1003.peg.5419;gfam_6547
CBS127_09779;1004.peg.9779;gfam_6547
CBS168_07523;1005.peg.7523;gfam_6547
GLRG_01006T0;0001.peg.1006;gfam_6548
CGGC5_13200;0002.peg.13149;gfam_6548
Cob_01938;0003.peg.1936;gfam_6548
CS_05744;0004.peg.5744;gfam_6548
CT04_10909;1001.peg.10909;gfam_6548
CBS495_03362;1002.peg.3362;gfam_6548
CBS130_04691;1003.peg.4691;gfam_6548
CBS127_00540;1004.peg.540;gfam_6548
CBS168_12319;1005.peg.12319;gfam_6548
CGGC5_179;0002.peg.179;gfam_6555
CS_08749;0004.peg.8749;gfam_6555
Cob_07596;0003.peg.7592;gfam_6556
GLRG_10143T0;0001.peg.10143;gfam_6560
Cob_05746;0003.peg.5743;gfam_6560
CT04_08118;1001.peg.8118;gfam_6560
CBS495_07422;1002.peg.7422;gfam_6560
CBS130_00548;1003.peg.548;gfam_6560
CBS127_07729;1004.peg.7729;gfam_6560
CBS168_09754;1005.peg.9754;gfam_6560
CS_11517;0004.peg.11517;gfam_6561
GLRG_10167T0;0001.peg.10167;gfam_6563
Cob_09612;0003.peg.9608;gfam_6563
CS_13231;0004.peg.13231;gfam_6563
CH063_12357T0;0005.peg.12357;gfam_6563
CT04_11755;1001.peg.11755;gfam_6563
CBS495_08723;1002.peg.8723;gfam_6563
CBS130_01467;1003.peg.1467;gfam_6563
CBS127_05517;1004.peg.5517;gfam_6563
CBS168_03167;1005.peg.3167;gfam_6563
GLRG_10204T0;0001.peg.10204;gfam_6569
CGGC5_13183;0002.peg.13133;gfam_6569
Cob_09650;0003.peg.9646;gfam_6569
CS_12129;0004.peg.12129;gfam_6569
CH063_00074T0;0005.peg.74;gfam_6569
CT04_09474;1001.peg.9474;gfam_6569
CBS495_08747;1002.peg.8747;gfam_6569
CBS130_12253;1003.peg.12253;gfam_6569
CBS127_05556;1004.peg.5556;gfam_6569
CBS168_04220;1005.peg.4220;gfam_6569
GLRG_10224T0;0001.peg.10224;gfam_6577
CS_11061;0004.peg.11061;gfam_6577
CH063_12281T0;0005.peg.12281;gfam_6577
GLRG_10226T0;0001.peg.10226;gfam_6578
CGGC5_14357;0002.peg.14289;gfam_6578
Cob_09673;0003.peg.9669;gfam_6578
CS_11063;0004.peg.11063;gfam_6578
CH063_01715T0;0005.peg.1715;gfam_6578
CT04_07321;1001.peg.7321;gfam_6578
CBS495_12306;1002.peg.12306;gfam_6578
CBS130_12757;1003.peg.12757;gfam_6578
CBS127_05578;1004.peg.5578;gfam_6578
CBS168_04241;1005.peg.4241;gfam_6578
CH063_10644T0;0005.peg.10644;gfam_6584
CGGC5_309;0002.peg.308;gfam_6585
GLRG_10303T0;0001.peg.10303;gfam_6594
Cob_11657;0003.peg.11652;gfam_6594
CS_06943;0004.peg.6943;gfam_6594
CH063_15391T0;0005.peg.15391;gfam_6594
CT04_05168;1001.peg.5168;gfam_6594
CBS495_10251;1002.peg.10251;gfam_6594
CBS130_10462;1003.peg.10462;gfam_6594
CBS127_11944;1004.peg.11944;gfam_6594
CBS168_11642;1005.peg.11642;gfam_6594
GLRG_10305T0;0001.peg.10305;gfam_6595
CGGC5_13802;0002.peg.13742;gfam_6595
Cob_11655;0003.peg.11650;gfam_6595
CS_06941;0004.peg.6941;gfam_6595
CH063_01776T0;0005.peg.1776;gfam_6595
CT04_05155;1001.peg.5155;gfam_6595
CBS495_10248;1002.peg.10248;gfam_6595
CBS130_10459;1003.peg.10459;gfam_6595
CBS127_11941;1004.peg.11941;gfam_6595
CBS168_11645;1005.peg.11645;gfam_6595
GLRG_10307T0;0001.peg.10307;gfam_6596
GLRG_10310T0;0001.peg.10310;gfam_6597
Cob_05979;0003.peg.5976;gfam_6597
CS_06934;0004.peg.6934;gfam_6597
CH063_08733T0;0005.peg.8733;gfam_6597
CT04_01454;1001.peg.1454;gfam_6597
CBS495_10239;1002.peg.10239;gfam_6597
CBS130_10450;1003.peg.10450;gfam_6597
CBS127_11932;1004.peg.11932;gfam_6597
CBS168_11654;1005.peg.11654;gfam_6597
Cob_09837;0003.peg.9833;gfam_6598
CH063_15317T0;0005.peg.15317;gfam_6598
CGGC5_6237;0002.peg.6218;gfam_6598
CS_02914;0004.peg.2914;gfam_6598
CT04_10970;1001.peg.10970;gfam_6598
CBS495_12093;1002.peg.12093;gfam_6598
CBS130_11963;1003.peg.11963;gfam_6598
CBS127_03811;1004.peg.3811;gfam_6598
CBS168_03374;1005.peg.3374;gfam_6598
GLRG_10335T0;0001.peg.10335;gfam_6602
CGGC5_3535;0002.peg.3527;gfam_6602
Cob_04180;0003.peg.4178;gfam_6602
CS_07323;0004.peg.7323;gfam_6602
CH063_08089T0;0005.peg.8089;gfam_6602
CT04_13018;1001.peg.13017;gfam_6602
CBS495_08684;1002.peg.8684;gfam_6602
CBS130_10998;1003.peg.10998;gfam_6602
CBS127_10642;1004.peg.10642;gfam_6602
CBS168_07414;1005.peg.7414;gfam_6602
CGGC5_10324;0002.peg.10284;gfam_6608
CS_05772;0004.peg.5772;gfam_6608
CT04_09771;1001.peg.9771;gfam_6608
CBS495_03391;1002.peg.3391;gfam_6608
CBS130_01202;1003.peg.1202;gfam_6608
CBS127_00569;1004.peg.569;gfam_6608
CBS168_05987;1005.peg.5987;gfam_6608
GLRG_01037T0;0001.peg.1037;gfam_6609
CGGC5_10322;0002.peg.10282;gfam_6609
Cob_01322;0003.peg.1321;gfam_6609
CS_05773;0004.peg.5773;gfam_6609
CT04_09789;1001.peg.9789;gfam_6609
CBS495_03392;1002.peg.3392;gfam_6609
CBS130_01203;1003.peg.1203;gfam_6609
CBS127_00570;1004.peg.570;gfam_6609
CBS168_05986;1005.peg.5986;gfam_6609
CGGC5_133;0002.peg.133;gfam_6610
CH063_03757T0;0005.peg.3757;gfam_6610
CBS495_04699;1002.peg.4699;gfam_6610
CBS130_08696;1003.peg.8696;gfam_6610
CBS127_00161;1004.peg.161;gfam_6610
CBS168_12971;1005.peg.12971;gfam_6610
GLRG_10438T0;0001.peg.10438;gfam_6616
CGGC5_3465;0002.peg.3457;gfam_6616
Cob_03540;0003.peg.3538;gfam_6616
CS_00383;0004.peg.383;gfam_6616
CT04_05241;1001.peg.5241;gfam_6616
CBS495_07328;1002.peg.7328;gfam_6616
CBS130_10033;1003.peg.10033;gfam_6616
CBS127_07447;1004.peg.7447;gfam_6616
CBS168_02447;1005.peg.2447;gfam_6616
GLRG_10439T0;0001.peg.10439;gfam_6617
CS_05135;0004.peg.5135;gfam_6617
CT04_01240;1001.peg.1240;gfam_6617
CBS495_03470;1002.peg.3470;gfam_6617
CBS130_03433;1003.peg.3433;gfam_6617
CBS127_09914;1004.peg.9914;gfam_6617
CBS168_01414;1005.peg.1414;gfam_6617
GLRG_00906T0;0001.peg.906;gfam_6617
CH063_03856T0;0005.peg.3856;gfam_6617
Cob_00414;0003.peg.414;gfam_6618
GLRG_10441T0;0001.peg.10441;gfam_6619
CGGC5_3464;0002.peg.3456;gfam_6619
Cob_03539;0003.peg.3537;gfam_6619
CT04_11792;1001.peg.11792;gfam_6619
CBS495_07327;1002.peg.7327;gfam_6619
CBS130_10034;1003.peg.10034;gfam_6619
CBS127_07446;1004.peg.7446;gfam_6619
CBS168_02448;1005.peg.2448;gfam_6619
GLRG_10468T0;0001.peg.10468;gfam_6626
CGGC5_12383;0002.peg.12338;gfam_6626
Cob_06767;0003.peg.6763;gfam_6626
CS_09666;0004.peg.9666;gfam_6626
CT04_12085;1001.peg.12085;gfam_6626
CBS495_10547;1002.peg.10547;gfam_6626
CBS130_07034;1003.peg.7034;gfam_6626
CBS127_02112;1004.peg.2112;gfam_6626
CBS168_10534;1005.peg.10534;gfam_6626
GLRG_10476T0;0001.peg.10476;gfam_6628
CGGC5_12347;0002.peg.12302;gfam_6628
Cob_06782;0003.peg.6778;gfam_6628
CS_11675;0004.peg.11675;gfam_6628
CH063_14986T0;0005.peg.14986;gfam_6628
CT04_06501;1001.peg.6501;gfam_6628
CBS495_10532;1002.peg.10532;gfam_6628
CBS130_07019;1003.peg.7019;gfam_6628
CBS127_02097;1004.peg.2097;gfam_6628
CBS168_10520;1005.peg.10520;gfam_6628
GLRG_10480T0;0001.peg.10480;gfam_6631
CGGC5_10627;0002.peg.10587;gfam_6631
Cob_09957;0003.peg.9953;gfam_6631
CS_11162;0004.peg.11162;gfam_6631
CT04_05660;1001.peg.5660;gfam_6631
CBS495_09348;1002.peg.9348;gfam_6631
CBS130_07014;1003.peg.7014;gfam_6631
CBS127_02092;1004.peg.2092;gfam_6631
CBS168_04485;1005.peg.4485;gfam_6631
GLRG_10496T0;0001.peg.10496;gfam_6635
CGGC5_11652;0002.peg.11609;gfam_6635
Cob_06818;0003.peg.6814;gfam_6635
CS_09374;0004.peg.9374;gfam_6635
CH063_00249T0;0005.peg.249;gfam_6635
CT04_11083;1001.peg.11083;gfam_6635
CBS495_09379;1002.peg.9379;gfam_6635
CBS130_10361;1003.peg.10361;gfam_6635
CBS127_02061;1004.peg.2061;gfam_6635
CBS168_04516;1005.peg.4516;gfam_6635
GLRG_10507T0;0001.peg.10507;gfam_6637
CGGC5_6976;0002.peg.6951;gfam_6637
Cob_04503;0003.peg.4501;gfam_6637
CS_05295;0004.peg.5295;gfam_6637
CH063_07993T0;0005.peg.7993;gfam_6637
CT04_00233;1001.peg.233;gfam_6637
CBS495_03587;1002.peg.3587;gfam_6637
CBS130_11581;1003.peg.11581;gfam_6637
CBS127_11279;1004.peg.11279;gfam_6637
CBS168_12346;1005.peg.12346;gfam_6637
CH063_11392T0;0005.peg.11392;gfam_6643
GLRG_10528T0;0001.peg.10528;gfam_6645
CGGC5_4749;0002.peg.4736;gfam_6645
Cob_05433;0003.peg.5430;gfam_6645
CS_01979;0004.peg.1979;gfam_6645
CT04_05213;1001.peg.5213;gfam_6645
CBS495_03613;1002.peg.3613;gfam_6645
CBS130_02737;1003.peg.2737;gfam_6645
CBS127_10247;1004.peg.10247;gfam_6645
CBS168_07107;1005.peg.7107;gfam_6645
CH063_16068T0;0005.peg.16068;gfam_6646
CGGC5_13880;0002.peg.13817;gfam_6652
Cob_10779;0003.peg.10775;gfam_6658
CS_06926;0004.peg.6926;gfam_6658
CH063_01967T0;0005.peg.1967;gfam_6658
CGGC5_8230;0002.peg.8199;gfam_6659
Cob_00903;0003.peg.902;gfam_6659
CS_04285;0004.peg.4285;gfam_6659
CH063_02472T0;0005.peg.2472;gfam_6659
CS_06909;0004.peg.6909;gfam_6660
CT04_03560;1001.peg.3560;gfam_6660
CBS495_03988;1002.peg.3988;gfam_6660
CBS130_06615;1003.peg.6615;gfam_6660
CBS127_05444;1004.peg.5444;gfam_6660
CBS168_06386;1005.peg.6386;gfam_6660
Cob_07186;0003.peg.7182;gfam_6666
CS_05802;0004.peg.5802;gfam_6666
GLRG_10666T0;0001.peg.10666;gfam_6673
CGGC5_9154;0002.peg.9122;gfam_6673
Cob_02671;0003.peg.2669;gfam_6673
CS_12023;0004.peg.12023;gfam_6673
CH063_07938T0;0005.peg.7938;gfam_6673
CT04_10286;1001.peg.10286;gfam_6673
CBS495_01659;1002.peg.1659;gfam_6673
CBS130_11180;1003.peg.11180;gfam_6673
CBS127_11612;1004.peg.11612;gfam_6673
CBS168_07968;1005.peg.7968;gfam_6673
GLRG_10671T0;0001.peg.10671;gfam_6675
CGGC5_3809;0002.peg.3800;gfam_6675
Cob_01422;0003.peg.1421;gfam_6675
CH063_00013T0;0005.peg.13;gfam_6675
CT04_11718;1001.peg.11718;gfam_6675
CBS495_07095;1002.peg.7095;gfam_6675
CBS130_08788;1003.peg.8788;gfam_6675
CBS127_04343;1004.peg.4343;gfam_6675
CBS168_06773;1005.peg.6773;gfam_6675
GLRG_01069T0;0001.peg.1069;gfam_6677
CGGC5_5774;0002.peg.5756;gfam_6677
Cob_07792;0003.peg.7788;gfam_6677
CS_07076;0004.peg.7076;gfam_6677
CT04_01273;1001.peg.1273;gfam_6677
CBS495_08992;1002.peg.8992;gfam_6677
CBS130_03014;1003.peg.3014;gfam_6677
CBS127_07123;1004.peg.7123;gfam_6677
CBS168_05941;1005.peg.5941;gfam_6677
GLRG_10690T0;0001.peg.10690;gfam_6678
CGGC5_4081;0002.peg.4071;gfam_6678
Cob_12149;0003.peg.12144;gfam_6678
CS_05808;0004.peg.5808;gfam_6678
CT04_08261;1001.peg.8261;gfam_6678
CBS495_08073;1002.peg.8073;gfam_6678
CBS130_10746;1003.peg.10746;gfam_6678
CBS127_04320;1004.peg.4320;gfam_6678
CBS168_01164;1005.peg.1164;gfam_6678
CS_10923;0004.peg.10923;gfam_6680
Cob_06294;0003.peg.6291;gfam_6698
CGGC5_10813;0002.peg.10773;gfam_6700
GLRG_10861T0;0001.peg.10861;gfam_6704
Cob_06260;0003.peg.6257;gfam_6704
CS_09696;0004.peg.9696;gfam_6704
CT04_12488;1001.peg.12488;gfam_6704
CBS495_06767;1002.peg.6767;gfam_6704
CBS130_05710;1003.peg.5710;gfam_6704
CBS127_11042;1004.peg.11042;gfam_6704
CBS168_10634;1005.peg.10634;gfam_6704
GLRG_10917T0;0001.peg.10917;gfam_6712
CGGC5_12460;0002.peg.12414;gfam_6712
CS_05632;0004.peg.5632;gfam_6712
CH063_10010T0;0005.peg.10010;gfam_6712
CT04_01715;1001.peg.1715;gfam_6712
CBS495_01223;1002.peg.1223;gfam_6712
CBS130_01408;1003.peg.1408;gfam_6712
CBS127_06279;1004.peg.6279;gfam_6712
CBS168_06504;1005.peg.6504;gfam_6712
GLRG_01092T0;0001.peg.1092;gfam_6713
Cob_07809;0003.peg.7805;gfam_6713
CS_03679;0004.peg.3679;gfam_6713
CH063_02692T0;0005.peg.2692;gfam_6713
CT04_01279;1001.peg.1279;gfam_6713
CBS495_08959;1002.peg.8959;gfam_6713
CBS130_03047;1003.peg.3047;gfam_6713
CBS127_07157;1004.peg.7157;gfam_6713
CBS168_05908;1005.peg.5908;gfam_6713
CGGC5_5757;0002.peg.5739;gfam_6713
GLRG_10927T0;0001.peg.10927;gfam_6715
CGGC5_4273;0002.peg.4262;gfam_6715
Cob_01089;0003.peg.1088;gfam_6715
CS_03772;0004.peg.3772;gfam_6715
CH063_08392T0;0005.peg.8392;gfam_6715
CT04_06415;1001.peg.6415;gfam_6715
CBS495_03517;1002.peg.3517;gfam_6715
CBS130_10282;1003.peg.10282;gfam_6715
CBS127_12030;1004.peg.12030;gfam_6715
CBS168_10657;1005.peg.10657;gfam_6715
GLRG_01094T0;0001.peg.1094;gfam_6716
CGGC5_2162;0002.peg.2157;gfam_6716
Cob_08179;0003.peg.8175;gfam_6716
CT04_01274;1001.peg.1274;gfam_6716
CBS495_08955;1002.peg.8955;gfam_6716
CBS130_03051;1003.peg.3051;gfam_6716
CBS127_07161;1004.peg.7161;gfam_6716
CBS168_05904;1005.peg.5904;gfam_6716
GLRG_10946T0;0001.peg.10946;gfam_6718
CGGC5_2572;0002.peg.2566;gfam_6718
Cob_09923;0003.peg.9919;gfam_6718
CS_03792;0004.peg.3792;gfam_6718
CH063_05663T0;0005.peg.5663;gfam_6718
CT04_06426;1001.peg.6426;gfam_6718
CBS495_11577;1002.peg.11577;gfam_6718
CBS130_12696;1003.peg.12696;gfam_6718
CBS127_03125;1004.peg.3125;gfam_6718
CBS168_10637;1005.peg.10637;gfam_6718
GLRG_10950T0;0001.peg.10950;gfam_6723
CS_03796;0004.peg.3796;gfam_6723
CH063_03746T0;0005.peg.3746;gfam_6723
CBS130_12692;1003.peg.12692;gfam_6723
CH063_10410T0;0005.peg.10410;gfam_6726
CGGC5_12526;0002.peg.12480;gfam_6727
Cob_08780;0003.peg.8776;gfam_6727
CGGC5_12524;0002.peg.12478;gfam_6728
Cob_08782;0003.peg.8778;gfam_6728
CS_02098;0004.peg.2098;gfam_6728
CT04_12101;1001.peg.12101;gfam_6728
CBS495_07641;1002.peg.7641;gfam_6728
CBS130_01739;1003.peg.1739;gfam_6728
CBS127_00936;1004.peg.936;gfam_6728
CBS168_01215;1005.peg.1215;gfam_6728
CGGC5_12521;0002.peg.12475;gfam_6729
CH063_10103T0;0005.peg.10103;gfam_6729
GLRG_10980T0;0001.peg.10980;gfam_6730
CH063_12759T0;0005.peg.12759;gfam_6736
Cob_07444;0003.peg.7440;gfam_6737
GLRG_11023T0;0001.peg.11023;gfam_6738
CGGC5_6731;0002.peg.6708;gfam_6738
Cob_07446;0003.peg.7442;gfam_6738
CS_04569;0004.peg.4569;gfam_6738
CT04_03813;1001.peg.3813;gfam_6738
CBS495_12638;1002.peg.12638;gfam_6738
CBS130_06829;1003.peg.6829;gfam_6738
CBS127_02358;1004.peg.2358;gfam_6738
CBS168_07603;1005.peg.7603;gfam_6738
GLRG_11029T0;0001.peg.11029;gfam_6740
CGGC5_4973;0002.peg.4959;gfam_6740
Cob_07455;0003.peg.7451;gfam_6740
CS_10938;0004.peg.10938;gfam_6740
CT04_03808;1001.peg.3808;gfam_6740
CBS495_05687;1002.peg.5687;gfam_6740
CBS130_06822;1003.peg.6822;gfam_6740
CBS127_02351;1004.peg.2351;gfam_6740
CBS168_07596;1005.peg.7596;gfam_6740
GLRG_11030T0;0001.peg.11030;gfam_6741
Cob_07456;0003.peg.7452;gfam_6741
CS_10937;0004.peg.10937;gfam_6741
CT04_11446;1001.peg.11446;gfam_6741
CBS495_05686;1002.peg.5686;gfam_6741
CBS130_06821;1003.peg.6821;gfam_6741
CBS127_02350;1004.peg.2350;gfam_6741
CBS168_07595;1005.peg.7595;gfam_6741
GLRG_11032T0;0001.peg.11032;gfam_6742
CGGC5_6741;0002.peg.6718;gfam_6742
Cob_07462;0003.peg.7458;gfam_6742
CS_10935;0004.peg.10935;gfam_6742
CH063_04033T0;0005.peg.4033;gfam_6742
CT04_03826;1001.peg.3826;gfam_6742
CBS495_05684;1002.peg.5684;gfam_6742
CBS130_06819;1003.peg.6819;gfam_6742
CBS127_02348;1004.peg.2348;gfam_6742
CBS168_07593;1005.peg.7593;gfam_6742
GLRG_11067T0;0001.peg.11067;gfam_6749
CGGC5_1983;0002.peg.1978;gfam_6749
Cob_03838;0003.peg.3836;gfam_6749
CS_04185;0004.peg.4185;gfam_6749
CH063_12807T0;0005.peg.12807;gfam_6749
CT04_12274;1001.peg.12274;gfam_6749
CBS495_07213;1002.peg.7213;gfam_6749
CBS130_00664;1003.peg.664;gfam_6749
CBS127_02891;1004.peg.2891;gfam_6749
CBS168_02849;1005.peg.2849;gfam_6749
GLRG_11080T0;0001.peg.11080;gfam_6753
Cob_06876;0003.peg.6872;gfam_6753
CT04_08229;1001.peg.8229;gfam_6753
CBS495_06292;1002.peg.6292;gfam_6753
CBS130_05334;1003.peg.5334;gfam_6753
CBS127_02423;1004.peg.2423;gfam_6753
CBS168_02362;1005.peg.2362;gfam_6753
GLRG_03690T0;0001.peg.3690;gfam_6753
CH063_13923T0;0005.peg.13923;gfam_6753
GLRG_11121T0;0001.peg.11121;gfam_6758
CGGC5_4268;0002.peg.4257;gfam_6758
Cob_11238;0003.peg.11234;gfam_6758
CS_11839;0004.peg.11839;gfam_6758
CH063_05733T0;0005.peg.5733;gfam_6758
CT04_10255;1001.peg.10255;gfam_6758
CBS495_06124;1002.peg.6124;gfam_6758
CBS130_09990;1003.peg.9990;gfam_6758
CBS127_02195;1004.peg.2195;gfam_6758
CBS168_03443;1005.peg.3443;gfam_6758
GLRG_01113T0;0001.peg.1113;gfam_6761
CGGC5_5734;0002.peg.5716;gfam_6761
Cob_07846;0003.peg.7842;gfam_6761
CS_03608;0004.peg.3608;gfam_6761
CH063_14779T0;0005.peg.14779;gfam_6761
CT04_00871;1001.peg.871;gfam_6761
CBS495_03769;1002.peg.3769;gfam_6761
CBS130_10840;1003.peg.10840;gfam_6761
CBS127_01074;1004.peg.1074;gfam_6761
CBS168_11378;1005.peg.11378;gfam_6761
GLRG_01114T0;0001.peg.1114;gfam_6764
Cob_07845;0003.peg.7841;gfam_6764
CS_03609;0004.peg.3609;gfam_6764
CH063_01252T0;0005.peg.1252;gfam_6764
CT04_00882;1001.peg.882;gfam_6764
CBS495_03770;1002.peg.3770;gfam_6764
CBS130_10841;1003.peg.10841;gfam_6764
